,index,Unnamed: 0,id,user_location,text,created_at,username,lang,retweet_count,reply_count,like_count,quote_count
189,92,92,1464065139385282587,"Ottawa, Ontario",The Switch Health test involves a self-administered nasal swab that is conducted while on video call with a nurse from the company. https://t.co/nzeKnTyjmE,2021-11-26 02:55:04+00:00,CityNewsOttawa,en,0,1,4,0
190,523,523,1464401932139773965,"Thornhill, Ontario",Should cops who won't comply with the Toronto Police Service's mandatory COVID-19 vaccination policy be put on unpaid leave? https://t.co/KKpAnSaElT,2021-11-27 01:13:22+00:00,CYRFunding,en,1,1,0,0
191,1065,1065,1465029689559248898,Canada🇨🇦,You aren't helping anyone at all by not getting vaccinated against covid.  Our doctors and nurses are under huge strains. It isn't fair! https://t.co/NvY7ybigTS,2021-11-28 18:47:51+00:00,cathboyd,en,0,0,1,0
192,899,899,1464802196550213635,Prisoner of NWO Canada,"this is what happened to this poor girl after she got the @moderna_tx vaccine 
👇
https://t.co/7mlfL0BwD9",2021-11-28 03:43:53+00:00,Patriotgirl0000,en,25,9,45,4
193,500,500,1464389632074797059,"Whistler, BC","COVID-19 infections serious enough to require hospitalization continue to decline, hitting 291 on Nov. 26. Meanwhile, officials say there is no evidence that a new South African variant has been introduced in British Columbia.

https://t.co/1TbmrFuZYL",2021-11-27 00:24:29+00:00,PiqueNews,en,0,0,1,0
194,705,705,1464628977776173066,"Colombie-Britannique, Canada","Truths:

#COVID19 #thinkaboutit https://t.co/fuJXW9AzJD",2021-11-27 16:15:34+00:00,asmedlabdoes,en,0,0,0,0
195,118,118,1464087479498194948,"Toronto, Ontario","Our client @Hired_HQ  has published an in-depth report covering the post-COVID state of the tech market. This work was mentioned by major business publications, such as @Forbes, Bloomberg @business,Tech Talent Canada. 
We are happy that we could help Hired to build this web page! https://t.co/UlUUQLv4P2",2021-11-26 04:23:51+00:00,a2design,en,0,0,0,0
196,75,75,1464059258060816386,"Montréal, Québec",I been sneezing and getting goosebumps for 2 days now thinking im coming up with a cold or something. Tell me why I go outside to smoke and I dont smell my weed nor taste my tea at all ! 😭😭 I think I have covid and now Im stressing,2021-11-26 02:31:42+00:00,ayyotaii,en,0,0,1,0
197,1038,1038,1465005498982354965,"Toronto, Ontario",Must read interview on the new COVID variant. https://t.co/03ApJK5nME,2021-11-28 17:11:44+00:00,Steve_Lafleur,en,0,1,0,0
198,305,305,1464284815235162114,Canada ,This Covid shit is doing my head in. That’s the tweet.,2021-11-26 17:27:59+00:00,JoiedevivDanni4,en,2,20,106,0
199,13,13,1464027103201050635,"Niagara, Ontario canada",at this rate we will stuck indoors forever f you covid go piss off,2021-11-26 00:23:56+00:00,halladayfan32,en,0,1,6,0
